CountryName,CountryCode,Date,PolicyType,PolicyValue,Flag,Notes
Canada,CAN,20210405,E1: Income support,2,1,"As of 5 april 2021, the government of Canada continues to pay the Canada Recovery Benefit to self-employed Canadians who have lost income. In addition, Employment Insurance benefits and eligibility rules for formerly employed Canadians have been enhanced in many circumstances. See government of Canada website, archived:  https://web.archive.org/web/20210405120704/https://www.canada.ca/en/department-finance/economic-response-plan.html"
Canada,CAN,20210405,E2: Debt/contract relief,1,,"As of 5 april 2021, the government of Canada continues to provide support for businesses seeking commercial rent relief and low-interest loans. See government of Canada website, archived:  https://web.archive.org/web/20210405120704/https://www.canada.ca/en/department-finance/economic-response-plan.html"
Canada,CAN,20210405,H1: Public information campaigns,2,1,"As of 5 april 2021, the government of Canada continues with a “national public education campaign that provides Canadians with evidence-based information on COVID-19, and encourages behaviours that protect individuals and our communities. This campaign includes advertising, partnerships, social marketing, social media posts, information resources, targeted outreach to at-risk populations.” See Government of Canada website, archived:  https://web.archive.org/web/20210405121037/https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/canadas-reponse.html"
Canada,CAN,20210405,H2: Testing policy,2,,"As of 5 april 2021, the government of Canada continues to recommend: “Contact your local health authority for advice about testing if you think you may have COVID-19 (and/or) have been in contact with someone who has COVID-19.” Provincial, territorial and local public health agencies follow this guidance. In some regions, asymptomatic individuals have been tested during outbreaks, but that practice remains the exception, not the rule. See Government of Canada website, archived:  https://web.archive.org/web/20210405121318/https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms/testing.html"
Canada,CAN,20210405,H3: Contact tracing,1,,"As of 5 april 2021, evidence has not yet emerged that previous contact tracing problems have been fully resolved. For example, Canada’s Chief Public Health Officer recently repeated that “there must be sufficient contact tracing capacity and supports for effective isolation”. See Government of Canada website, archived:  https://web.archive.org/web/20210405121729/https://www.canada.ca/en/public-health/news/2021/04/statement-from-the-chief-public-health-officer-of-canada-on-april-1-2021.html"
Canada,CAN,20210405,H6: Facial Coverings,3,0,"As of 5 april 2021, the government of Canada continues to recommend that Canadians “wear a non-medical mask when you’re in a shared space (indoors or outdoors) with people from outside of your immediate household; advised by your local public health authority”. Most provinces and territories require adults and children to wear masks in public spaces, but there are some exceptions -- e.g., in the province of British Columbia (BC): “Students in Kindergarten to grade 3 are encouraged to wear a mask indoors in schools and on school buses. Mask wearing remains a personal or family/caregiver choice for these students, and their choices must be respected.” See Governments of Canada and BC websites, archived:  https://web.archive.org/web/20210405122717/https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks/about-non-medical-masks-face-coverings.html  https://web.archive.org/web/20210405122906/https://www2.gov.bc.ca/gov/content/education-training/k-12/covid-19-safe-schools"
Canada,CAN,20210405,H7: Vaccination policy,3,1,"As of 5 april 2021 12:09PM EDT, according to the CTV news unofficial vaccine tracker, 5,790,687 Canadians [15% of the national population] have received at least one dose of an approved COVID-19 vaccine -- Moderna, Pfizer or AstraZeneca. 706,144 Canadians [2%] are fully vaccinated against COVID-19 having received two doses. Vaccinations are targeted on three priority groups: A. key workers (front-line health, education, emergency response), B. clinically vulnerable groups (indigenous communities, prisoners, homeless persons, those with medical conditions), C. elderly groups (starting with residents of long-term care facilities and retirement homes and now some seniors aged 60+ living at home receiving shots). Johnson & Johnson (J&J) Janssen vaccine has been approved recently, but shipments will not arrive until later this month. See CTV news and government of Canada websites, archived:  https://web.archive.org/web/20210405194500/https://www.ctvnews.ca/health/coronavirus/coronavirus-vaccine-tracker-how-many-people-in-canada-have-received-shots-1.5247509  https://web.archive.org/web/20210405133338/https://www.canada.ca/en/indigenous-services-canada/news/2021/03/government-of-canada-covid-19-update-for-indigenous-peoples-and-communities3.html"
Canada,CAN,20210406,H7: Vaccination policy,3,1,"On 6 april 2021, a newspaper reported that some provinces have considered “vaccine passports” to allow greater freedom of movement. Pfizer, Moderna, and AstraZeneca continue to be vaccines in use. Janssen approved, but not yet delivered. See Globe and Mail newspaper website, archived:  https://web.archive.org/web/20210407223337/https://www.theglobeandmail.com/canada/article-ontario-considered-digital-covid-19-vaccine-passport-plan-documents/"
Canada,CAN,20210409,C1: School closing,3,0,"On 9 april 2021, schools are open in most of Canada. However, this week schools moved from in-person to online learning in the City of Toronto and two nearby suburban regions. Schools had already moved online in the Gatineau and Quebec City regions of the province of Quebec; Thunder Bay, Sudbury, Espanola and Manitoulin areas in the province of Ontario; and Regina, capital of the province of Saskatchewan. Most post-secondary institutions in Canada have been offering online classes during this academic year. See Globe and Mail newspaper website, archived:  https://web.archive.org/web/20210407223645/https://www.theglobeandmail.com/canada/article-toronto-schools-to-close-in-person-classrooms-on-wednesday-shift-to/"
Canada,CAN,20210409,C2: Workplace closing,3,0,"On 9 april 2021, the rules set by each province and territory vary. Effective 8 April, the province of ONtario decreed that “non-essential stores (including malls) will only be open for curbside pick-up and delivery, by appointment”. The province of Quebec ordered non-essential businesses to close on 1 April for at least 10 days in the Gatineau and Quebec City regions. In two Maritime provinces (NS, PEI), businesses are open with relatively light restrictions. Rules elsewhere are somewhere in between with most businesses open with restrictions varying by jurisdiction.   See government of Ontario and Globe and Mail newspaper websites, archived:  https://web.archive.org/web/20210408141447/https://covid-19.ontario.ca/zones-and-restrictions  https://web.archive.org/web/20210405110953/https://www.theglobeandmail.com/canada/article-a-tale-of-two-covid-19-hot-spots-ontario-and-quebec-take-different/"
Canada,CAN,20210409,C3: Cancel public events,2,0,"On 9 april 2021, the rules set by each province and territory vary. Effective 8 April, the province of ONtario decreed: “Meeting and event spaces: Closed”. Other jurisdictions have imposed similar rules, but not all -- e.g., Maritime provinces allowing public events with rules.   See government of Ontario and Globe and Mail newspaper websites, archived:  https://web.archive.org/web/20210408141447/https://covid-19.ontario.ca/zones-and-restrictions  https://web.archive.org/web/20210408142000/https://www.theglobeandmail.com/canada/article-coronavirus-rules-by-province-physical-distancing-open-closed/"
Canada,CAN,20210409,C4: Restrictions on gatherings,4,0,"On 9 april 2021, the rules set by each province and territory vary. In the Gatineau and Quebec City regions of the province of Quebec: “indoor or outdoor gatherings are prohibited [except] a single individual [or] a single-parent family can join another family bubble”. One exception: “Places of worship are limited to 25 people.” Limits are higher in other jurisdictions at lower covid alert levels. A higher limit for religious gatherings seems to be the general rule in most, if not all, provinces and territories. See governments of Ontario and Quebec as well as Globe and Mail newspaper websites, archived:  https://web.archive.org/web/20210408141447/https://covid-19.ontario.ca/zones-and-restrictions  https://web.archive.org/web/20210408144630/https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/special-emergency-measures  https://web.archive.org/web/20210408142000/https://www.theglobeandmail.com/canada/article-coronavirus-rules-by-province-physical-distancing-open-closed/"
Canada,CAN,20210409,C5: Close public transport,1,0,"On 9 april 2021, in the Province of Newfoundland and Labrador (NL), bus transit seating is still restricted below capacity although limits are now higher than when NL was at higher alert levels. The NL limits are mirrored by informal practice in the City of Toronto where transit seating limits are recommended, but not strictly enforced. See St. John’s and Cornerbrook, NL websites, archived:  https://web.archive.org/web/20210408145303/https://www.metrobus.com/covid19/  https://web.archive.org/web/20210408145634/https://www.cornerbrook.com/bus-transit/"
Canada,CAN,20210409,C6: Stay at home requirements,2,0,"As of 9 april 2021, the Province of Quebec continues to enforce an overnight curfew 9:30 p.m. to 5 a.m. in most of the province and 8 pm to 5 am in the Gatineau and Quebec City regions. Quebec is the only province or territory in Canada with a curfew. See Globe and Mail newspaper website, archived:  https://web.archive.org/web/20210408142000/https://www.theglobeandmail.com/canada/article-coronavirus-rules-by-province-physical-distancing-open-closed/"
Canada,CAN,20210409,C7: Restrictions on internal movement,2,0,"As of 9 april 2021, Newfoundland and Labrador (NL) continues to advise: “There are travel restrictions in place. You are only permitted entry into the province if your purpose of travel meets extenuating circumstances outlined by the Chief Medical Officer of Health. The following individuals are permitted entry to Newfoundland and Labrador: A resident of Newfoundland and Labrador or a resident of another Atlantic Province (Nova Scotia, New Brunswick, and Prince Edward Island)...all residents of the Atlantic Bubble are required to self-isolate for 14 days upon arrival to Newfoundland and Labrador; An essential worker; A resident of St. Pierre and Miquelon (French territorial islands near NL) requiring health care; and An individual who meets the [extenuating circumstances] criteria approved by the Chief Medical Officer of Health.  Those people who have been granted a travel exemption from Public Health and are coming to Newfoundland and Labrador from other Canadian provinces or territories are required to complete 14 days of self-isolation upon arrival in the province.” The 3 other Atlantic provinces as well as Manitoba impose quarantine requirements on out-of-province visitors including Canadians. See Province of NL website, archived:  https://web.archive.org/web/20210408150208/https://www.gov.nl.ca/covid-19/individuals-and-households/travel-advice-2/"
Canada,CAN,20210409,C8: International travel controls,4,,"On 9 april 2021, travel restrictions between Canada and the rest of the world remain in place. “Until further notice, most foreign nationals cannot travel to Canada, even if they have a valid visitor visa or electronic travel authorization (eTA). These restrictions stop most non-essential (discretionary) travel to Canada....You can travel to and enter Canada if you’re a Canadian citizen; permanent resident of Canada; person registered under Canada’s Indian Act; protected person. Foreign nationals, including United States (US) citizens, can travel to Canada only if they’re eligible...You must also have a quarantine plan that shows how you’ll quarantine for 14 days when you arrive in Canada. This plan is mandatory.”  See government of Canada website, archived:  https://web.archive.org/web/20210408151554/https://www.canada.ca/en/immigration-refugees-citizenship/services/coronavirus-covid19/travel-restrictions-exemptions.html"
Canada,CAN,20210409,E1: Income support,2,1,"As of 9 april 2021, the government of Canada continues to pay the Canada Recovery Benefit to self-employed Canadians who have lost income. In addition, Employment Insurance benefits and eligibility rules for formerly employed Canadians have been enhanced in many circumstances. See government of Canada website, archived:  https://web.archive.org/web/20210407183244/https://www.canada.ca/en/department-finance/economic-response-plan.html"
Canada,CAN,20210409,E2: Debt/contract relief,1,,"As of 9 april 2021, the government of Canada continues to provide support for businesses seeking commercial rent relief and low-interest loans. See government of Canada website, archived:  https://web.archive.org/web/20210407183244/https://www.canada.ca/en/department-finance/economic-response-plan.html"
Canada,CAN,20210409,H1: Public information campaigns,2,1,"As of 9 april 2021, the government of Canada continues with a “national public education campaign that provides Canadians with evidence-based information on COVID-19, and encourages behaviours that protect individuals and our communities. This campaign includes advertising, partnerships, social marketing, social media posts, information resources, targeted outreach to at-risk populations.” See Government of Canada website, archived:  https://web.archive.org/web/20210408152447/https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/canadas-reponse.html"
Canada,CAN,20210409,H2: Testing policy,2,,"As of 9 april 2021, the government of Canada continues to recommend: “Contact your local health authority for advice about testing if you think you may have COVID-19 (and/or) have been in contact with someone who has COVID-19.” Provincial, territorial and local public health agencies follow this guidance to test individuals who note possible symptoms or are possible contacts. In some regions, asymptomatic individuals have been tested during outbreaks, but that practice remains the exception, not the rule. See Government of Canada website, archived:  https://web.archive.org/web/20210408152645/https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms/testing.html"
Canada,CAN,20210409,H3: Contact tracing,1,,"As of 9 april 2021, evidence has not yet emerged that previous contact tracing problems have been fully resolved in all regions. For example, in a 9 april  (print edition) opinion column, Dr. Hasan Sheikh warned governments: “Reopen only when you can ensure that your test-trace-isolate capacity is able to handle new cases and quickly isolate COVID-positive individuals and their contacts to prevent uncontrolled spread.” See Globe and Mail newspaper website, archived: https://web.archive.org/web/20210407224433/https://www.theglobeandmail.com/opinion/article-ontarios-covid-19-failure-stems-from-politicians-inability-to/"
Canada,CAN,20210409,H6: Facial Coverings,3,0,"As of 9 april 2021, the government of Canada continues to recommend that Canadians “wear a non-medical mask when you’re in a shared space (indoors or outdoors) with people from outside of your immediate household; advised by your local public health authority”. Most provinces and territories require adults and children to wear masks in all public spaces, but Nova Scotia limits this requirement to “public transit and in most indoor public spaces”. See Government of Canada and Globe and Mail newspaper websites, archived:  https://web.archive.org/web/20210409133214/https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks/about-non-medical-masks-face-coverings.html  https://web.archive.org/web/20210408142000/https://www.theglobeandmail.com/canada/article-coronavirus-rules-by-province-physical-distancing-open-closed/"
Canada,CAN,20210409,H7: Vaccination policy,3,1,"As of 9 april 2021 12:59PM EDT, according to the CTV news unofficial vaccine tracker, 6,676,067 Canadians [18% of the national population] have received at least one dose of an approved COVID-19 vaccine -- Moderna, Pfizer or AstraZeneca. 767,421 Canadians [2%] are fully vaccinated against COVID-19 having received two doses. Vaccinations are targeted on three priority groups: A. key workers (front-line health, education, emergency response), B. clinically vulnerable groups (indigenous communities, prisoners, homeless persons, those with medical conditions, adults in some neighbourhoods with high % of covid cases), C. elderly groups (starting with residents of long-term care facilities and retirement homes and now some seniors aged 55+ living at home receiving shots). Johnson & Johnson (J&J) Janssen vaccine has been approved, but shipments will not arrive until later this month. See CTV news website, archived:  https://web.archive.org/web/20210409172502/https://www.ctvnews.ca/health/coronavirus/coronavirus-vaccine-tracker-how-many-people-in-canada-have-received-shots-1.5247509"
Canada,CAN,20210409,H8: Protection of elderly people,3,0,"On 9 April, some provinces have relaxed visitor restrictions in long-term care homes now that most residents and staff have been vaccinated. However, the province of New Brunswick (NB) is maintaining strict restrictions on visitors, particularly in the Edmundston area red zone. See government of NB website, archived:  https://web.archive.org/web/20210408175432/https://siinb.ca/wp-content/uploads/2020/06/Bulletin-72e-COVID-19-Restrictions-in-Long-Tern-Care-Facilities-by-Alert-Level-Sep-24-2020.pdf  https://web.archive.org/web/20210402171158/https://www.cbc.ca/news/canada/british-columbia/bc-ltc-visitor-rules-1.5972310"
Kiribati,KIR,20200201,C8: International travel controls,3,,"RNZ Article: ""Coronavirus: Kiribati blocks Chinese travellers""    All visitors must fill out a health form.  Travellers from countries with Covid-19 must self quarantine.  Visa applications from China are ""on hold""    No date is given for this policy measure in the article, but is assumed to be the same as the date of the article    http://archive.today/2021.01.17-123447/https://www.rnz.co.nz/international/pacific-news/408618/coronavirus-kiribati-blocks-chinese-travellers"
Kiribati,KIR,20200317,C8: International travel controls,3,,"Radio Australia: ""Kiribati communities call for ban on international travel""    ""With six COVID-19 cases now confirmed in the Pacific, communities in Kiribati are calling for the government to follow the footsteps of Marshall Islands and ban all international travel to reduce the risk of the virus spreading there.""    ""Kiribati's Director of Public Health Eretii Timeon is well aware of the concerns.    ""She said Kiribati is taking its advice from the World Health Organization, and at this stage there was no instruction for an international travel ban.    Kiribati has had measures in place since February, requiring all travellers, including its citizens, to spend 14 days in a COVID-19 free country before they can enter the country.    On the ground, public health awareness programs have been ongoing, while border control officers have turned back travellers who haven't met the government's requirements.""    http://archive.today/2021.02.08-184848/https://www.abc.net.au/radio-australia/programs/pacificbeat/kiribati-communities-call-for-ban-on-international-travel/12062062"
Kiribati,KIR,20200321,C8: International travel controls,4,,"IMF: ""borders have been closed on March 21, except for delivery of essential goods (quarantine requirements apply at all ports). ""  https://web.archive.org/web/20200501002338/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#K"
Kiribati,KIR,20200324,C6: Stay at home requirements,0,,"Article suggests that Kiribati has a suspected case of Covid-19 (a person from Papua New Guinea who recently came to Kiribati on a flight from Fiji on 19th March).      ""The MHMS [Ministry of Health and Medical Services] confirmed in their public announcement this week that Kiribati is now enlisted one man under strict supervision on the last week Fiji Airway flight, Thursday 19/3/20. The passenger is a PNG national and travel in to Tarawa last week after having 14 days quarantine in Fiji but he reported to the MHMS of his unusual cough and flu on arrival. He was quickly isolated, checked and was under tight medical control. Later he was released to his home as a separate isolation unit for him and his family where medical staff routinely monitored him and his family wellbeing.""    http://archive.today/2021.01.24-161213/https://kiribatiupdates.com.ki/kiribati-is-now-on-level-2-in-the-convid-19-scale-in-tarawa/    Around this time the Kiribati Police Services on their Facebook Page are encouraging citizens to stay at home with family to ""resist the spread of the virus which has yet to be confirmed"".  This facebook post could potentially be coded as a ""1"", however no formal policy announcements were found from MHMS or the Office of the President, so it is left as a ""0""    "
Kiribati,KIR,20200324,H1: Public information campaigns,2,1,"Article suggests that Kiribati has a suspected case of Covid-19 (a person from Papua New Guinea who recently came to Kiribati on a flight from Fiji on 19th March).    The article also refers to the provision of information about Covid-19 on multiple media channels (radio, TV and internet) by the Ministry of Health and Medical Services (MHMS), hence the change of code for H1 from ""0"" to ""2"".  It is entirely possible that a coordinated campaign has been in existence prior to this, although no policy announcement about such a campaign has been found.    ""People were also kept reminded by the MHMS over radio Kiribati, the media and tv of steps to combat with the deadly convid-19 on all levels.    On the island people had their hand-held mobile smart telephone on site with them for any current viral news for the corona virus updates. They can access the latest news with their mobile any moment.""    http://archive.today/2021.01.24-161213/https://kiribatiupdates.com.ki/kiribati-is-now-on-level-2-in-the-convid-19-scale-in-tarawa/      "
Kiribati,KIR,20200326,C1: School closing,0,,"Government announces State of Emergency with a partial lockdown affecting students only starting 30th March - 16th April.    In relation to this State of Public Emergency preparedness, the Kiribati Government has announced as part of its precautionary measure, a partial lock down for students only. All schools will be closed across Kiribati effective from 30th of March ending on the 16th of April, 2020. This early term or semester break will have students remaining at home or in boarding schools for those on the outer islands. All Government Ministries and bodies will remain as normal until further notice.    http://archive.today/2021.01.17-134153/https://www.micttd.gov.ki/news/kiribati-declares-state-public-emergency-and-partial-lock-down-response-corona-virus-pandemic"
Kiribati,KIR,20200326,C2: Workplace closing,0,,"Government declares State of Emergency.  Partial lockdown affects students only.  No mention of other restrictions.    http://archive.today/2021.01.17-134153/https://www.micttd.gov.ki/news/kiribati-declares-state-public-emergency-and-partial-lock-down-response-corona-virus-pandemic"
Kiribati,KIR,20200326,C3: Cancel public events,0,,"Government declares State of Emergency.  Partial lockdown affects students only.  No mention of other restrictions.    http://archive.today/2021.01.17-134153/https://www.micttd.gov.ki/news/kiribati-declares-state-public-emergency-and-partial-lock-down-response-corona-virus-pandemic"
Kiribati,KIR,20200326,C4: Restrictions on gatherings,0,,"Government declares State of Emergency.  Partial lockdown affects students only.  No mention of other restrictions.    http://archive.today/2021.01.17-134153/https://www.micttd.gov.ki/news/kiribati-declares-state-public-emergency-and-partial-lock-down-response-corona-virus-pandemic"
Kiribati,KIR,20200326,C5: Close public transport,0,,"Government declares State of Emergency.  Partial lockdown affects students only.  No mention of other restrictions.    http://archive.today/2021.01.17-134153/https://www.micttd.gov.ki/news/kiribati-declares-state-public-emergency-and-partial-lock-down-response-corona-virus-pandemic"
Kiribati,KIR,20200326,C6: Stay at home requirements,0,,"Government declares State of Emergency.  Partial lockdown affects students only.  No mention of other restrictions.    http://archive.today/2021.01.17-134153/https://www.micttd.gov.ki/news/kiribati-declares-state-public-emergency-and-partial-lock-down-response-corona-virus-pandemic"
Kiribati,KIR,20200326,C7: Restrictions on internal movement,0,,"Government declares State of Emergency.  Partial lockdown affects students only.  No mention of other restrictions.    http://archive.today/2021.01.17-134153/https://www.micttd.gov.ki/news/kiribati-declares-state-public-emergency-and-partial-lock-down-response-corona-virus-pandemic"
Kiribati,KIR,20200326,H1: Public information campaigns,2,1,"Further to previous note on 24th March, the official announcement of a state of emergency indicates that there is a public information campaign.    ""The public is hereby advised to stay updated with news from the Government. Only news from the Ministry of Health and Medical Services and the Office of Te Beretitenti are to be considered true and accurate on COVID-19 updates.""    ""President Maamau reiterates the importance of following Health advisories by the Ministry of Health and Medical service (MHMS) in order to prevent and minimize the spread of the disease. The public is advised to remain calm and to be supportive since the Government is doing its best to prepare for and respond to the Covid19 pandemic and needs the support and understanding of its people during this time.""    http://archive.today/2021.01.17-134153/https://www.micttd.gov.ki/news/kiribati-declares-state-public-emergency-and-partial-lock-down-response-corona-virus-pandemic"
Kiribati,KIR,20200327,C2: Workplace closing,0,,"Kiribati Police Services Facebook post comments:  ""On behalf of the Essential Services Sector( KPS) We would like to thank the Supervisor of the Seaman Night club (Rosarie Kum Kee) for taking this initiative in closing their door to the public this weekend until further notice due to this PANDEMIC VIRUS being spread across the globe. Well done and with hope others will follow your foot steps.""  The decision to close appears to be voluntary and there is no requirement for businesses such as bars and clubs closing in the recent policy announcement, so code remains ""0"".    The context for the closure may be linked to the first suspected case of Covid-19 on Kiribati (see note in M1 for 24th March 2020 for details) Unarchived Facebook post: https://www.facebook.com/kiribatipolice/posts/3416293575064322  Also confirmed on the Seaman nightclub page https://www.facebook.com/seamanbar/posts/509936576557866"
Kiribati,KIR,20200328,H2: Testing policy,1,,"Article from Kiribati updates.    Notes that a suspected Covid case (a captain of a ship) had been tested for Covid-19 and the results had come back negative.  This suggests a policy of testing is in existence and is likely to have been in place prior to 28th March, although no policy on testing has been found, so code prior to this has been left as ""0"".  The tests were carried out in Australia.  It is assumed that reliance on other countries for testing will mean that testing is limited to symptomatic / suspected cases and is not available more widely.      Link:  http://archive.today/2021.01.26-174948/https://kiribatiupdates.com.ki/convid-19-results-proof-negative-in-tarawa/    Subsequent Facebook posts by the Australian High Commission for Kiribati notes the delivery of testing supplies and equipment (GeneXpert) on 1st May, 21st May, 25th August and 9th November 2020 which suggests that testing capacity within Kiribati progressively increases over the coming months.  A further post by the High Commission on 12th November comments on support provided for Kiribati to develop a PCR lab at Tungaru Central Hospital which will reduce its need for sending samples overseas for testing.  Taken as a whole, these comments suggest that whilst testing capacity increases, it has remained limited and is therefore unlikely to meet coding criteria for ""2"" or ""3"" throughout 2020.    Additional context: borders remained closed from March 2020 and Kiribati has continued to report no confirmed cases of Covid-19 throughout 2020.  "
Kiribati,KIR,20200330,C1: School closing,3,1,"Announcement of policy to close schools was made on 26th March as part of the declaration of a State of Emergency.  The policy states schools should close between 30th March and 16th April.    http://archive.today/2021.01.17-134153/https://www.micttd.gov.ki/news/kiribati-declares-state-public-emergency-and-partial-lock-down-response-corona-virus-pandemic"
Kiribati,KIR,20200330,C2: Workplace closing,0,,"From UN Sustainable Development Group.  Article not dated, link below.  Note that although the article refers to the closure of non-essential businesses and transport, the official government announcement only refers to schools.  The IMF summary (see here: https://web.archive.org/web/20200401174609/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#K)  also only refers to school and border closure.  The coding decision therefore been to only code for school and border closure.  ""COVID-19 pandemic Kiribati remains one of only 10 countries globally with no confirmed cases of COVID-19. A National State of Public Health Emergency was first declared by the Kiribati government on 25 March 2020; and a partial lockdown was effective between 30 March to 20 April 2020, with all non-essential businesses, schools and public transport closed. The country is currently operating at a ‘level 2’ alert. Schools reopened on 20 April 2020 and there are currently no restrictions on church services or large community gatherings. International commercial flights are suspended and borders remain closed until 31 December 2020. Over 200 i-Kiribati citizens are currently stranded overseas and are awaiting repatriation. Refurbishments are currently underway to convert the Otintaai Hotel in Tarawa and the old General Hospital in Bikenibeu into quarantine and isolation facilities for incoming passengers.""  http://archive.today/2021.02.15-164719/https://unsdg.un.org/un-in-action/kiribati"
Kiribati,KIR,20200330,C3: Cancel public events,0,,"From UN Sustainable Development Group.  Article not dated, link below.  Note that although the article refers to the closure of non-essential businesses and transport, the official government announcement only refers to schools.  The IMF summary (see here: https://web.archive.org/web/20200401174609/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#K)  also only refers to school and border closure.  The coding decision therefore been to only code for school and border closure.  ""COVID-19 pandemic Kiribati remains one of only 10 countries globally with no confirmed cases of COVID-19. A National State of Public Health Emergency was first declared by the Kiribati government on 25 March 2020; and a partial lockdown was effective between 30 March to 20 April 2020, with all non-essential businesses, schools and public transport closed. The country is currently operating at a ‘level 2’ alert. Schools reopened on 20 April 2020 and there are currently no restrictions on church services or large community gatherings. International commercial flights are suspended and borders remain closed until 31 December 2020. Over 200 i-Kiribati citizens are currently stranded overseas and are awaiting repatriation. Refurbishments are currently underway to convert the Otintaai Hotel in Tarawa and the old General Hospital in Bikenibeu into quarantine and isolation facilities for incoming passengers.""  http://archive.today/2021.02.15-164719/https://unsdg.un.org/un-in-action/kiribati"
Kiribati,KIR,20200330,C4: Restrictions on gatherings,0,,"From UN Sustainable Development Group.  Article not dated, link below.  Note that although the article refers to the closure of non-essential businesses and transport, the official government announcement only refers to schools.  The IMF summary (see here: https://web.archive.org/web/20200401174609/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#K)  also only refers to school and border closure.  The coding decision therefore been to only code for school and border closure.  ""COVID-19 pandemic Kiribati remains one of only 10 countries globally with no confirmed cases of COVID-19. A National State of Public Health Emergency was first declared by the Kiribati government on 25 March 2020; and a partial lockdown was effective between 30 March to 20 April 2020, with all non-essential businesses, schools and public transport closed. The country is currently operating at a ‘level 2’ alert. Schools reopened on 20 April 2020 and there are currently no restrictions on church services or large community gatherings. International commercial flights are suspended and borders remain closed until 31 December 2020. Over 200 i-Kiribati citizens are currently stranded overseas and are awaiting repatriation. Refurbishments are currently underway to convert the Otintaai Hotel in Tarawa and the old General Hospital in Bikenibeu into quarantine and isolation facilities for incoming passengers.""  http://archive.today/2021.02.15-164719/https://unsdg.un.org/un-in-action/kiribati"
Kiribati,KIR,20200330,C5: Close public transport,0,,"From UN Sustainable Development Group.  Article not dated, link below.  Note that although the article refers to the closure of non-essential businesses and transport, the official government announcement only refers to schools.  The IMF summary (see here: https://web.archive.org/web/20200401174609/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#K)  also only refers to school and border closure.  The coding decision therefore been to only code for school and border closure.  ""COVID-19 pandemic Kiribati remains one of only 10 countries globally with no confirmed cases of COVID-19. A National State of Public Health Emergency was first declared by the Kiribati government on 25 March 2020; and a partial lockdown was effective between 30 March to 20 April 2020, with all non-essential businesses, schools and public transport closed. The country is currently operating at a ‘level 2’ alert. Schools reopened on 20 April 2020 and there are currently no restrictions on church services or large community gatherings. International commercial flights are suspended and borders remain closed until 31 December 2020. Over 200 i-Kiribati citizens are currently stranded overseas and are awaiting repatriation. Refurbishments are currently underway to convert the Otintaai Hotel in Tarawa and the old General Hospital in Bikenibeu into quarantine and isolation facilities for incoming passengers.""  http://archive.today/2021.02.15-164719/https://unsdg.un.org/un-in-action/kiribati"
Kiribati,KIR,20200330,C7: Restrictions on internal movement,0,,"From UN Sustainable Development Group.  Article not dated, link below.  Note that although the article refers to the closure of non-essential businesses and transport, the official government announcement only refers to schools.  The IMF summary (see here: https://web.archive.org/web/20200401174609/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#K)  also only refers to school and border closure.  The coding decision therefore been to only code for school and border closure.  ""COVID-19 pandemic Kiribati remains one of only 10 countries globally with no confirmed cases of COVID-19. A National State of Public Health Emergency was first declared by the Kiribati government on 25 March 2020; and a partial lockdown was effective between 30 March to 20 April 2020, with all non-essential businesses, schools and public transport closed. The country is currently operating at a ‘level 2’ alert. Schools reopened on 20 April 2020 and there are currently no restrictions on church services or large community gatherings. International commercial flights are suspended and borders remain closed until 31 December 2020. Over 200 i-Kiribati citizens are currently stranded overseas and are awaiting repatriation. Refurbishments are currently underway to convert the Otintaai Hotel in Tarawa and the old General Hospital in Bikenibeu into quarantine and isolation facilities for incoming passengers.""  http://archive.today/2021.02.15-164719/https://unsdg.un.org/un-in-action/kiribati"
